,ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
306266,5122095358293179297,2021-03,583267.0,128.0
74121,8480109508191086169,2021-03,742062.0,127.0
138543,6284433051333854194,2021-03,501289.0,111.0
208135,4095739077267179172,2021-03,373205.0,135.0
161498,3263212305228307743,2021-03,412840.0,94.0
317617,3772710147663076183,2021-03,40053.0,114.0
478577,705648002974742140,2021-03,1145412.0,105.0
64446,4104959289203999917,2021-03,189670.0,150.0
247123,8764962131207592182,2021-03,24813.0,0.0
235935,3281617395243454427,2021-03,224990.0,117.0
417936,1129657311668961746,2021-03,430635.0,133.0
155765,3632378524835692731,2021-03,135725.0,131.0
135707,8609211777002937758,2021-03,280807.0,133.0
266708,6721448955097663572,2021-03,157878.0,139.0
97786,7347715771145302549,2021-03,356901.0,122.0
120943,4995217181024687397,2021-03,191326.0,133.0
473164,3204108603682323936,2021-03,240866.0,105.0
28614,1097345589386012260,2021-03,244299.0,112.0
467770,4675067298171588603,2021-03,585289.0,142.0
54851,4335865859049992260,2021-03,997798.0,142.0
2286,2658946240987854807,2021-03,332198.0,153.0
289472,6091519986999196884,2021-03,598164.0,175.0
196807,4541506527938763361,2021-03,340922.0,130.0
272476,7920896580423665241,2021-03,129902.0,132.0
342643,3093415403379897112,2021-03,30855.0,112.0
184714,8826489829259520138,2021-03,321640.0,150.0
20447,6145308913889808258,2021-03,308803.0,142.0
535822,835441927760881602,2021-03,170355.0,120.0
60747,7911162482760986289,2021-03,309802.0,141.0
227418,2128970218770090704,2021-03,659328.0,106.0
415123,417157680860985231,2021-03,322504.0,121.0
481361,340285351737204923,2021-03,283358.0,99.0
144354,7816319470107777265,2021-03,447348.0,129.0
66545,1192891347324061812,2021-03,180870.0,104.0
129756,2308217045093677129,2021-03,729999.0,115.0
196080,3415156360538677905,2021-03,319046.0,117.0
530325,5635781225931111684,2021-03,445920.0,112.0
562675,6349142675790687765,2021-03,654882.0,157.0
57841,4982042089827666585,2021-03,259635.0,146.0
216135,7524505197759784814,2021-03,263220.0,139.0
147164,7141263195360679278,2021-03,399854.0,122.0
63614,8994944800097997361,2021-03,135687.0,149.0
401082,8083157716178259762,2021-03,188732.0,142.0
284780,879621668242949113,2021-03,521437.0,134.0
74201,2208316821038817776,2021-03,370460.0,117.0
190340,3384356870037163810,2021-03,460795.0,108.0
334261,7999843484680834128,2021-03,254126.0,159.0
348227,4524147234488547993,2021-03,416912.0,142.0
216124,903093877129717133,2021-03,817495.0,117.0
40385,2530707686830644666,2021-03,270658.0,128.0
94891,4593070249039532001,2021-03,386785.0,95.0
238675,187117706370645370,2021-03,174109.0,102.0
11937,3275327267689584006,2021-03,287529.0,130.0
500565,4071158585850879204,2021-03,207095.0,126.0
74143,1115703227712697214,2021-03,151778.0,102.0
373120,5225029212547588718,2021-03,253196.0,120.0
34600,7471183491728700531,2021-03,366442.0,112.0
250890,1044568737046072781,2021-03,198893.0,121.0
178876,2250817603281429928,2021-03,751518.0,114.0
360038,4061297388883391410,2021-03,151918.0,118.0
473185,8398000036517692656,2021-03,17963.0,127.0
360222,1088268935649917461,2021-03,222721.0,136.0
565404,1536087798470875922,2021-03,418755.0,148.0
325870,1543875954928694094,2021-03,141922.0,157.0
506195,8623308321032624474,2021-03,413477.0,103.0
396500,3357976326879346012,2021-03,393393.0,131.0
129763,2333404192508932057,2021-03,302198.0,103.0
438229,3931892303497206092,2021-03,143977.0,114.0
334279,670573866376512619,2021-03,168986.0,129.0
106339,170089315547146305,2021-03,338848.0,106.0
124930,5687511145009775604,2021-03,279749.0,118.0
118136,6804531608440296645,2021-03,61128.0,121.0
225661,2446803760137518909,2021-03,205727.0,116.0
16745,6204723742351094322,2021-03,148590.0,96.0
109270,410843023337872279,2021-03,166872.0,105.0
261079,6987942592445950913,2021-03,120408.0,155.0
456830,7708030042671632236,2021-03,345905.0,94.0
164358,8012016968380185372,2021-03,23586.0,0.0
106337,1507697130807703164,2021-03,379541.0,110.0
357542,6681781879793693802,2021-03,436014.0,154.0
531043,7686361238195690925,2021-03,489758.0,138.0
266716,7696655736121386405,2021-03,529801.0,129.0
420698,1273229638516517354,2021-03,355017.0,112.0
280905,2735662700719640627,2021-03,310991.0,113.0
339853,8041261093764417881,2021-03,105374.0,118.0
92820,6528158819463595826,2021-03,289023.0,142.0
459616,4043546053926060305,2021-03,103216.0,95.0
22763,531805620371082364,2021-03,214645.0,89.0
269715,3281818438120834833,2021-03,89270.0,120.0
320406,5369576709077493659,2021-03,271315.0,155.0
373127,8464809590757561185,2021-03,395843.0,141.0
530334,3258345688897172820,2021-03,320901.0,142.0
497626,4512887927067894301,2021-03,637049.0,140.0
315574,5757271354816214865,2021-03,143379.0,122.0
493198,1708019696828098378,2021-03,140621.0,143.0
328698,1253437108265925705,2021-03,254390.0,110.0
568038,4781265535199914934,2021-03,380514.0,134.0
74135,660382477567765256,2021-03,368748.0,140.0
535859,86110062990790869,2021-03,133152.0,120.0
216159,5555695998591488407,2021-03,174078.0,161.0
89014,2347028805684088098,2021-03,192091.0,135.0
530331,1299146298565441811,2021-03,305448.0,127.0
16750,3095408468798675621,2021-03,185454.0,143.0
121853,3618862169777063942,2021-03,490365.0,145.0
74158,1616952665234409442,2021-03,230716.0,114.0
60750,5735794880899687600,2021-03,3618.0,156.0
356535,8733525963966339207,2021-03,170632.0,136.0
63655,8684964138237894839,2021-03,109442.0,164.0
459582,8609938720215175911,2021-03,278471.0,122.0
303572,5606267905834401873,2021-03,182924.0,117.0
522196,5078284853636449041,2021-03,208791.0,128.0
204652,4052557282157719526,2021-03,396241.0,120.0
489431,5714540197488862003,2021-03,435283.0,123.0
34586,8548612698724688238,2021-03,145187.0,153.0
292269,2088532321693492263,2021-03,104187.0,113.0
292270,7692335720341018458,2021-03,43339.0,111.0
364783,5303720405946805990,2021-03,242505.0,114.0
126840,1711114950158155307,2021-03,71842.0,91.0
384310,683445437387317282,2021-03,29857.0,127.0
289483,924957821424248698,2021-03,158912.0,135.0
541165,940214356651040716,2021-03,350787.0,91.0
286696,2033394215069562776,2021-03,254545.0,115.0
171134,963687627963462983,2021-03,471335.0,148.0
388052,69766362497027920,2021-03,506602.0,125.0
443948,2408009918678280470,2021-03,385605.0,123.0
454865,7176848230239877915,2021-03,176615.0,142.0
417947,5558533999208199371,2021-03,247238.0,152.0
357163,5753677550753111444,2021-03,65798.0,120.0
568048,7442192566700924647,2021-03,528090.0,130.0
506219,5883155883105348987,2021-03,97550.0,149.0
14634,8874257794774679816,2021-03,86446.0,162.0
205318,1998941557906036376,2021-03,127395.0,140.0
506204,2645324649046215594,2021-03,463138.0,121.0
462320,7395696797140470088,2021-03,104644.0,146.0
148004,4820852183212661131,2021-03,62760.0,96.0
467745,9206030810342980458,2021-03,70881.0,102.0
331477,252206310123393284,2021-03,713161.0,84.0
213267,5875663709136533612,2021-03,651789.0,131.0
292272,1958660709350677213,2021-03,517842.0,129.0
465028,5993832136957065909,2021-03,286021.0,138.0
445768,8652067663586525909,2021-03,533850.0,143.0
164350,2407532237672094312,2021-03,92889.0,103.0
135739,6521201759558790083,2021-03,58192.0,118.0
22903,2423803834856770113,2021-03,308206.0,111.0
384324,5481711897502154955,2021-03,453947.0,130.0
235937,2493688222671282470,2021-03,208836.0,118.0
549778,864510931144626280,2021-03,863280.0,104.0
323132,2762573180349093009,2021-03,58330.0,110.0
511486,165658847908185334,2021-03,278347.0,136.0
387041,257162352336759783,2021-03,244501.0,124.0
549193,1454789421854453615,2021-03,220903.0,124.0
565397,4130617254899676131,2021-03,667425.0,120.0
439985,8843432852270832388,2021-03,206670.0,133.0
126854,6098833389547425063,2021-03,165806.0,138.0
220014,15070048310374146,2021-03,298608.0,75.0
228409,7908414709866823255,2021-03,814244.0,134.0
190341,4641659186059167709,2021-03,1090818.0,132.0
535834,5091815447165974815,2021-03,201675.0,133.0
173913,6471448246085839373,2021-03,160681.0,141.0
334266,5999145415800242177,2021-03,127990.0,116.0
10865,7613717984547031729,2021-03,686220.0,129.0
255383,3161361581909316305,2021-03,576139.0,103.0
516778,3387580208304842365,2021-03,233251.0,113.0
258194,8503092146854371576,2021-03,109117.0,129.0
44378,5791518044186095039,2021-03,555944.0,121.0
109278,7710364735942975505,2021-03,146480.0,128.0
292273,6731795019313479942,2021-03,311433.0,125.0
476532,3391123212703223634,2021-03,256845.0,85.0
325877,3228830386980584958,2021-03,94996.0,140.0
25694,1757249986361236700,2021-03,226115.0,120.0
196091,1041113202992808157,2021-03,27977.0,0.0
66592,4495596792165551705,2021-03,37684.0,137.0
49139,8566162039485478772,2021-03,20585.0,0.0
321104,7105441534376526569,2021-03,49462.0,127.0
110383,5528372913947954503,2021-03,968228.0,139.0
173118,7215093571368368138,2021-03,934675.0,127.0
543921,1717812527056208209,2021-03,290668.0,106.0
34604,4660230701075746534,2021-03,139092.0,98.0
112307,7571271990906543121,2021-03,206298.0,112.0
331469,8409181491723988567,2021-03,96827.0,143.0
448503,1637960623843047520,2021-03,248512.0,110.0
501178,1334091158016312155,2021-03,228926.0,88.0
297885,662944582644865942,2021-03,147011.0,142.0
202868,7870373680211625064,2021-03,382729.0,108.0
272508,8163895533020293251,2021-03,192190.0,109.0
456842,3750579377644235511,2021-03,165074.0,122.0
452222,7754936094607992857,2021-03,196351.0,158.0
494996,3724562776372632620,2021-03,299516.0,118.0
382450,5263285038415073073,2021-03,10196.0,107.0
403985,3027683745465216663,2021-03,273819.0,128.0
282,3591324331706630867,2021-03,148918.0,116.0
522207,1104269683367198574,2021-03,1246203.0,135.0
244376,7566385399893520673,2021-03,449349.0,153.0
77200,3888528635045328222,2021-03,149065.0,126.0
142119,6055129522348042687,2021-03,22089.0,110.0
241528,3668905663669864663,2021-03,48095.0,151.0
312959,4995679129936981612,2021-03,179840.0,159.0
328764,6122719618012473549,2021-03,3445.0,109.0
208509,6546850858912852316,2021-03,261000.0,130.0
522209,3386019519917828299,2021-03,94784.0,141.0
348247,4785355632922927313,2021-03,65499.0,120.0
541180,196947474368876692,2021-03,29926.0,0.0
353698,7707459425750676368,2021-03,954348.0,146.0
376792,5786895437851445408,2021-03,574212.0,143.0
249948,3382624494518753363,2021-03,568400.0,122.0
337161,717981637594591016,2021-03,369266.0,131.0
49111,6421017287702264778,2021-03,605882.0,118.0
423614,4614484019183480654,2021-03,216438.0,114.0
40415,5547032541615425352,2021-03,150491.0,97.0
434606,6633838062940819075,2021-03,113906.0,135.0
153976,2006188298374001315,2021-03,375831.0,104.0
86114,6617479989097680138,2021-03,259638.0,159.0
49118,8967780934636007142,2021-03,312249.0,131.0
406753,3807130563335796378,2021-03,100370.0,128.0
235944,4342146186255136598,2021-03,348376.0,120.0
312039,4935929591787890253,2021-03,191560.0,158.0
230282,5166128847048245697,2021-03,318307.0,138.0
144341,5897410907783139228,2021-03,705689.0,130.0
300622,1951407691087813358,2021-03,497146.0,125.0
484098,851897122328714307,2021-03,108422.0,119.0
224642,3036967290595689189,2021-03,330502.0,149.0
258235,6817075905797098547,2021-03,273234.0,146.0
448552,2233850024349336054,2021-03,341557.0,100.0
255392,7182085930008391174,2021-03,435753.0,113.0
120964,7468724002190465812,2021-03,89208.0,116.0
481370,2371917341091102894,2021-03,269816.0,101.0
221858,8911073840712901131,2021-03,936465.0,98.0
241531,4993499380140734678,2021-03,37235.0,137.0
370331,6754039979151386401,2021-03,210415.0,133.0
22784,1698828605814171242,2021-03,345414.0,126.0
273309,5460280878923715699,2021-03,128866.0,143.0
560034,7367321179169390502,2021-03,172020.0,114.0
434607,8724731934863284019,2021-03,416635.0,128.0
384342,3634047863995720708,2021-03,239475.0,129.0
306294,6950439982480713649,2021-03,91079.0,148.0
80132,4537982850248578883,2021-03,206653.0,153.0
241549,7138126049219817285,2021-03,782891.0,121.0
275340,4495170040746508204,2021-03,322977.0,103.0
401147,2382123267535341265,2021-03,254142.0,99.0
382098,5409960473983330744,2021-03,135442.0,135.0
112321,8576047157867370630,2021-03,210692.0,131.0
129792,5440313607363845188,2021-03,414447.0,119.0
300643,6532139198609901627,2021-03,243115.0,124.0
456869,665505091521986356,2021-03,65519.0,126.0
470524,3690886209682028027,2021-03,680329.0,122.0
190385,4395421876733405196,2021-03,563815.0,130.0
201934,2903869860445366876,2021-03,264929.0,152.0
174166,7875766506153682421,2021-03,352953.0,136.0
339876,1210783884008131648,2021-03,160860.0,110.0
221884,4355447622071493835,2021-03,195694.0,117.0
54933,1207306324957395736,2021-03,660609.0,119.0
300672,8510653215962746781,2021-03,669803.0,130.0
200124,7665801401860589626,2021-03,332211.0,126.0
478600,1741049493106216406,2021-03,25127.0,98.0
193233,1613152204777372951,2021-03,90608.0,107.0
275324,1106971614386004604,2021-03,202812.0,93.0
37579,6342056159430364821,2021-03,339996.0,110.0
97808,8895896724713458749,2021-03,284086.0,171.0
95659,8198518259946944874,2021-03,123871.0,165.0
309112,5432443358006556295,2021-03,575239.0,111.0
494951,3915426102465954493,2021-03,744644.0,124.0
337187,7719877724419004325,2021-03,510182.0,126.0
252694,8343941262792249232,2021-03,385000.0,120.0
213289,2032592272238235730,2021-03,148654.0,100.0
269738,8123515208041701633,2021-03,235510.0,89.0
334299,2467590416042313927,2021-03,156462.0,109.0
275325,93982185886107798,2021-03,59225.0,146.0
497650,6462952350255736003,2021-03,360266.0,103.0
173127,8195468623809753777,2021-03,50343.0,161.0
238687,8706851346184249504,2021-03,159542.0,125.0
406761,3698481516392183789,2021-03,171851.0,149.0
54935,180672270337706285,2021-03,56006.0,104.0
415160,9052787288251876909,2021-03,379533.0,158.0
533068,9142266044170177362,2021-03,99317.0,104.0
339888,5856610998569876318,2021-03,391415.0,166.0
530349,1735718258017802778,2021-03,582221.0,123.0
440064,4997308257850209705,2021-03,287787.0,136.0
244365,1059336566956767188,2021-03,122216.0,155.0
252643,7269781193318890653,2021-03,329298.0,142.0
409581,4530631557358349711,2021-03,199485.0,114.0
323144,1177363334134147131,2021-03,9104.0,0.0
270322,3631603567749349715,2021-03,231702.0,133.0
230298,2209806355660046187,2021-03,137102.0,111.0
74176,4018182555897034052,2021-03,167859.0,112.0
459612,6724017568171288443,2021-03,55452.0,123.0
481386,3538481420098344176,2021-03,222194.0,114.0
323133,2302464746243069589,2021-03,243671.0,117.0
66585,524026009392362402,2021-03,637215.0,83.0
80143,6368582840625614207,2021-03,394604.0,119.0
227447,2907396925798983079,2021-03,168807.0,164.0
123944,7330131219998265639,2021-03,435635.0,129.0
442932,7646606457278894341,2021-03,582385.0,143.0
178912,2988042199057874759,2021-03,835289.0,157.0
365458,6999154286942764669,2021-03,245004.0,164.0
152921,6926309382371178621,2021-03,57368.0,121.0
476877,8374461419511631785,2021-03,83024.0,127.0
37546,5287265869592025756,2021-03,428939.0,151.0
392635,6842075380768862290,2021-03,602929.0,129.0
541230,2499050168966442376,2021-03,66786.0,0.0
11500,3361278050140871809,2021-03,384446.0,108.0
334303,9089528044547831569,2021-03,80666.0,143.0
266749,696014079855281037,2021-03,214177.0,124.0
368138,7061868716439556791,2021-03,580029.0,140.0
46287,5198904647759787695,2021-03,416440.0,176.0
230308,8564920972266217847,2021-03,361154.0,146.0
399099,9175443729335908760,2021-03,104090.0,135.0
221878,7458891296671174680,2021-03,386849.0,139.0
77811,7787306805605072964,2021-03,4177.0,137.0
384345,6338963608593807081,2021-03,154099.0,130.0
61366,5136739522477907100,2021-03,86005.0,119.0
132788,8715120689636420963,2021-03,523498.0,130.0
81195,5430917218683822543,2021-03,383735.0,118.0
323140,7722287846688771887,2021-03,116649.0,167.0
426353,8385636129786687263,2021-03,390118.0,154.0
150921,1864367736036633256,2021-03,337387.0,130.0
309125,1272921915900711149,2021-03,167868.0,99.0
339892,6213213514675778388,2021-03,230998.0,125.0
431820,1235244772550233980,2021-04,152513.0,109.0
272520,4762256864594914240,2021-04,74406.0,125.0
141527,6964108750473070287,2021-04,466768.0,124.0
174115,3931892303497206092,2021-04,270557.0,116.0
304162,5888474320320735000,2021-04,150571.0,99.0
507171,7970976988071755401,2021-04,285148.0,149.0
95772,2119292203323657032,2021-04,605018.0,93.0
94999,3829967475074118757,2021-04,160066.0,146.0
401137,6885171468891031140,2021-04,155049.0,124.0
362059,4008627434689715639,2021-04,18343.0,136.0
478616,4342146186255136598,2021-04,86989.0,121.0
511497,4679462479444735708,2021-04,567642.0,149.0
3344,8162017568751362437,2021-04,201771.0,116.0
342661,6020593949794792044,2021-04,374423.0,141.0
222833,5263285038415073073,2021-04,270623.0,107.0
489485,6987942592445950913,2021-04,193245.0,155.0
339901,7215093571368368138,2021-04,391866.0,131.0
8861,7949169060790541229,2021-04,55867.0,135.0
376968,8646472172649019955,2021-04,7713.0,138.0
434625,8576047157867370630,2021-04,77146.0,135.0
115297,8512214463586144353,2021-04,214023.0,109.0
472,6216982347344525048,2021-04,204920.0,125.0
448497,8926565682509268383,2021-04,79547.0,153.0
150122,39547025441582855,2021-04,236510.0,110.0
562699,3807130563335796378,2021-04,258576.0,124.0
207519,1036256411320325774,2021-04,34763.0,89.0
266768,5303720405946805990,2021-04,122466.0,116.0
244385,8185063234515056194,2021-04,571180.0,113.0
514193,1533755281771668509,2021-04,222391.0,124.0
431832,4972567100282306577,2021-04,59517.0,119.0
97818,3095686599956852697,2021-04,261295.0,165.0
148006,1088521227159442264,2021-04,276046.0,104.0
381518,924957821424248698,2021-04,43283.0,141.0
349013,4334472256949955221,2021-04,218683.0,130.0
